User_ID,journey_path,converted
U_B01_00276,Influencer Blog,0
U_B01_00277,Instagram,0
U_B01_00278,Google Search -> Google Search,0
U_B01_00279,Marketplace -> Influencer Blog -> Marketplace,0
U_B01_00280,Instagram,0
U_B01_00281,Google Search -> Marketplace -> Instagram -> Marketplace,0
U_B01_00282,Marketplace -> Influencer Blog -> Google Search -> Influencer Blog -> Instagram -> Google Search,0
U_B01_00283,Marketplace -> YouTube,0
U_B01_00284,Google Search,0
U_B01_00285,Google Search -> Instagram -> Marketplace -> Google Search -> Instagram -> Instagram,0
U_B01_00286,Marketplace -> Instagram -> YouTube -> Google Search,0
U_B01_00287,Google Search -> Instagram -> Marketplace -> Marketplace -> YouTube,0
U_B01_00288,YouTube -> Marketplace -> Google Search -> Instagram -> Marketplace,0
U_B01_00289,Influencer Blog -> Marketplace -> Google Search -> Google Search -> Influencer Blog,0
U_B01_00290,Influencer Blog -> YouTube -> Instagram -> Instagram -> YouTube -> Marketplace,0
U_B01_00291,Instagram -> YouTube -> Influencer Blog -> Marketplace -> Instagram -> Marketplace,0
U_B01_00292,Influencer Blog,0
U_B01_00293,Influencer Blog -> Instagram -> Instagram -> Google Search -> YouTube -> Instagram,1
U_B01_00294,Google Search -> YouTube -> YouTube,1
U_B01_00295,Influencer Blog -> YouTube,0
U_B01_00296,YouTube -> Marketplace -> YouTube -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog,0
U_B01_00297,Instagram -> Influencer Blog -> Instagram -> Marketplace -> Instagram -> Instagram,0
U_B01_00298,Marketplace,0
U_B01_00299,YouTube -> YouTube -> Marketplace,0
U_B01_00300,YouTube,0
U_B01_00301,Google Search -> Instagram -> Instagram,0
U_B01_00302,Google Search -> Marketplace -> Marketplace -> YouTube -> Marketplace -> Instagram,0
U_B01_00303,Google Search -> Influencer Blog -> Marketplace -> Marketplace -> YouTube -> Marketplace -> YouTube,0
U_B01_00304,Instagram -> Google Search -> Google Search -> Influencer Blog,0
U_B01_00305,Influencer Blog,0
U_B01_00306,Instagram -> Influencer Blog,0
U_B01_00307,Google Search -> Influencer Blog -> Google Search -> Marketplace -> Marketplace -> YouTube,0
U_B01_00308,Instagram,0
U_B01_00309,Influencer Blog,0
U_B01_00310,Influencer Blog -> Marketplace -> YouTube,0
U_B01_00311,Instagram -> Influencer Blog -> Instagram -> Marketplace -> Influencer Blog -> Marketplace -> Marketplace,0
U_B01_00312,YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram,0
U_B01_00313,Instagram -> Google Search -> Google Search,0
U_B01_00314,Influencer Blog -> Instagram -> YouTube,0
U_B01_00315,Marketplace -> Google Search -> Google Search,0
U_B01_00316,YouTube,0
U_B01_00317,Influencer Blog -> YouTube,0
U_B01_00318,YouTube -> Influencer Blog -> YouTube,0
U_B01_00319,YouTube -> Marketplace,0
U_B01_00320,Marketplace -> Instagram -> Google Search -> YouTube -> Instagram -> YouTube,0
U_B01_00321,Influencer Blog -> Google Search -> Marketplace -> Google Search -> YouTube -> YouTube,1
U_B01_00322,Google Search -> Marketplace -> Marketplace,0
U_B01_00323,Google Search -> Influencer Blog,0
U_B01_00324,YouTube -> YouTube -> Influencer Blog -> Instagram -> Google Search,0
U_B01_00325,Marketplace -> Instagram -> Instagram -> Influencer Blog -> Marketplace -> Instagram -> YouTube,0
U_B01_00326,Instagram -> Influencer Blog -> Instagram -> YouTube,0
U_B01_00327,YouTube -> Marketplace -> Instagram -> Marketplace,0
U_B01_00328,Google Search -> Instagram -> Instagram -> Influencer Blog -> Instagram -> Google Search,0
U_B01_00329,Marketplace -> YouTube -> Marketplace -> YouTube -> YouTube,0
U_B01_00330,YouTube -> Google Search -> Marketplace -> Instagram -> YouTube,0
U_B01_00331,Instagram,0
U_B01_00332,YouTube -> Influencer Blog -> Marketplace -> Instagram -> Marketplace -> Instagram,1
U_B01_00333,YouTube -> Instagram,0
U_B01_00334,Influencer Blog -> Influencer Blog -> Marketplace -> Influencer Blog,0
U_B01_00335,YouTube,0
U_B01_00336,Marketplace -> Marketplace -> Instagram -> Google Search -> Google Search -> Influencer Blog -> YouTube,0
U_B01_00337,YouTube -> YouTube -> Marketplace,0
U_B01_00338,Google Search -> Google Search -> Marketplace -> Instagram -> Marketplace -> Instagram,0
U_B01_00339,Influencer Blog -> Influencer Blog -> Google Search -> YouTube -> Marketplace -> Influencer Blog,0
U_B01_00340,Google Search,0
U_B01_00341,Google Search -> YouTube -> Marketplace,0
U_B01_00342,YouTube -> YouTube -> Instagram -> YouTube -> YouTube -> Marketplace -> Influencer Blog,0
U_B01_00343,YouTube -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog,0
U_B01_00344,YouTube -> Google Search -> Marketplace -> YouTube -> Google Search,0
U_B01_00345,YouTube -> Google Search -> Marketplace -> Instagram -> YouTube -> YouTube -> YouTube,1
U_B01_00346,Influencer Blog -> YouTube -> Marketplace -> Marketplace -> Influencer Blog,0
U_B01_00347,Google Search -> Google Search -> Google Search -> Marketplace -> Influencer Blog -> Instagram,0
U_B01_00348,Influencer Blog -> Influencer Blog -> Influencer Blog,1
U_B01_00349,Marketplace -> Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B01_00350,Influencer Blog -> Google Search,0
U_B01_00351,Google Search -> Instagram,0
U_B01_00352,Google Search -> Google Search -> YouTube -> Influencer Blog -> Marketplace -> Marketplace -> Google Search,0
U_B01_00353,YouTube -> YouTube -> Instagram,0
U_B01_00354,YouTube -> Influencer Blog,0
U_B01_00355,Marketplace -> Google Search -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace,0
U_B01_00356,Instagram -> Instagram -> Google Search -> YouTube -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B01_00357,Instagram -> YouTube,0
U_B01_00358,Marketplace -> Google Search -> Instagram -> Influencer Blog -> Instagram -> YouTube -> YouTube,0
U_B01_00359,Google Search -> Marketplace,0
U_B01_00360,Influencer Blog -> Influencer Blog,0
U_B01_00361,Marketplace -> Google Search -> Marketplace,0
U_B01_00362,Google Search -> Google Search -> Google Search -> Google Search,0
U_B01_00363,Instagram -> YouTube -> Marketplace,0
U_B01_00364,Influencer Blog -> Influencer Blog -> YouTube -> Instagram -> Google Search,0
U_B01_00365,Google Search -> Instagram -> Marketplace -> Marketplace -> Influencer Blog,0
U_B01_00366,Influencer Blog -> Instagram,0
U_B01_00367,Marketplace -> YouTube -> Google Search -> Marketplace -> YouTube -> Google Search,0
U_B01_00368,Influencer Blog,0
U_B01_00369,Instagram -> Influencer Blog -> Google Search -> Google Search,0
U_B01_00370,Influencer Blog -> Google Search -> Marketplace -> Marketplace -> Google Search -> YouTube,0
U_B01_00371,Google Search -> Marketplace -> Influencer Blog,0
U_B01_00372,Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Influencer Blog,0
U_B01_00373,Influencer Blog -> Influencer Blog -> Instagram -> Influencer Blog -> Marketplace -> Instagram,0
U_B01_00374,Instagram -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Marketplace,1
U_B01_00375,Marketplace -> Instagram,0
U_B01_00376,Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search,0
U_B01_00377,Instagram -> Instagram -> Influencer Blog -> Marketplace,0
U_B01_00378,Influencer Blog,0
U_B01_00379,Influencer Blog -> YouTube -> Instagram -> Influencer Blog -> Instagram -> YouTube -> Instagram,1
U_B01_00380,Google Search -> Google Search -> Instagram -> Google Search -> Influencer Blog,0
U_B01_00381,YouTube -> Google Search -> Marketplace -> Influencer Blog -> YouTube,0
U_B01_00382,Influencer Blog -> Instagram -> Instagram,0
U_B01_00383,Marketplace -> Instagram,0
U_B01_00384,YouTube -> YouTube,0
U_B01_00385,Google Search -> Marketplace -> YouTube -> Google Search -> Marketplace,0
U_B01_00386,Google Search,0
U_B01_00387,Influencer Blog -> YouTube,0
U_B01_00388,Google Search -> Influencer Blog -> YouTube -> Marketplace -> Instagram,0
U_B01_00389,Influencer Blog -> Google Search -> YouTube -> Influencer Blog,0
U_B01_00390,YouTube -> Marketplace -> Influencer Blog -> Google Search -> Influencer Blog -> YouTube,0
U_B01_00391,YouTube -> Marketplace,0
U_B01_00392,Google Search -> Instagram,0
U_B01_00393,YouTube -> Influencer Blog -> Marketplace -> Marketplace -> Google Search -> Google Search,0
U_B01_00394,Google Search -> Marketplace -> Marketplace -> Google Search,0
U_B01_00395,YouTube -> Instagram,0
U_B01_00396,Instagram -> Instagram -> Influencer Blog -> Google Search -> YouTube -> YouTube -> Marketplace,0
U_B01_00397,Marketplace -> Influencer Blog -> YouTube -> Instagram -> Marketplace -> YouTube -> YouTube,0
U_B01_00398,Google Search,0
U_B01_00399,Influencer Blog -> YouTube -> YouTube,0
U_B01_00400,Influencer Blog,0
U_B01_00401,Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube,0
U_B01_00402,YouTube -> Google Search -> Instagram -> Instagram -> Instagram -> YouTube,0
U_B01_00403,Instagram -> Influencer Blog,0
U_B01_00404,Instagram -> Google Search -> YouTube -> Marketplace,0
U_B01_00405,Influencer Blog,0
U_B01_00406,Google Search -> Marketplace -> Instagram -> Instagram -> Google Search,0
U_B01_00407,Marketplace -> YouTube -> Influencer Blog,0
U_B01_00408,Marketplace -> Instagram -> Instagram -> YouTube -> Google Search -> Instagram,1
U_B01_00409,Google Search -> Instagram -> YouTube -> YouTube -> Marketplace -> YouTube,0
U_B01_00410,Google Search,0
U_B01_00411,YouTube -> YouTube -> Influencer Blog -> Instagram -> Instagram,0
U_B01_00412,Google Search,0
U_B01_00413,Influencer Blog -> Marketplace,0
U_B01_00414,Marketplace -> Google Search -> Google Search -> Instagram -> Influencer Blog -> YouTube -> Marketplace -> Instagram,1
U_B01_00415,Instagram -> Marketplace,0
U_B01_00416,YouTube,0
U_B01_00417,Google Search -> Influencer Blog -> Instagram -> Google Search -> Influencer Blog -> Instagram -> Instagram,1
U_B01_00418,Instagram -> Instagram -> Instagram -> Influencer Blog,0
U_B01_00419,Instagram -> Instagram -> Instagram,0
U_B01_00420,Instagram,0
U_B01_00421,YouTube -> Instagram,0
U_B01_00422,Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Marketplace -> YouTube -> Instagram,1
U_B01_00423,Instagram -> YouTube -> Influencer Blog,0
U_B01_00424,YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Google Search -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube,0
U_B01_00425,Google Search,0
U_B01_00426,Google Search,0
U_B01_00427,Marketplace -> Influencer Blog -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram,1
U_B01_00428,Instagram -> YouTube -> YouTube -> Instagram,1
U_B01_00429,Instagram -> Google Search -> Marketplace -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B01_00430,YouTube -> Instagram -> Google Search -> Influencer Blog -> Influencer Blog,0
U_B01_00431,YouTube -> YouTube,0
U_B01_00432,Instagram -> YouTube -> Google Search -> YouTube -> Google Search -> Influencer Blog -> Influencer Blog,0
U_B01_00433,Instagram -> Influencer Blog -> Influencer Blog -> Instagram,0
U_B01_00434,Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> Google Search -> YouTube,0
U_B01_00435,Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube,0
U_B01_00436,Instagram -> Google Search -> Influencer Blog -> Marketplace,0
U_B01_00437,Marketplace -> Instagram -> Google Search -> YouTube,0
U_B01_00438,Instagram -> Instagram,1
U_B01_00439,YouTube,0
U_B01_00440,Instagram -> Instagram -> Influencer Blog,0
U_B01_00441,Marketplace -> Influencer Blog -> YouTube -> Marketplace -> Google Search -> Google Search,1
U_B01_00442,Instagram -> Instagram -> Instagram -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Marketplace -> Google Search -> Instagram,1
U_B01_00443,Marketplace -> Instagram -> Google Search -> YouTube,0
U_B01_00444,YouTube -> YouTube,0
U_B01_00445,YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube,0
U_B01_00446,Influencer Blog -> Google Search -> Google Search,0
U_B01_00447,Instagram -> Marketplace -> Influencer Blog,0
U_B01_00448,Instagram -> Instagram,0
U_B01_00449,Marketplace,0
U_B01_00450,Google Search -> Influencer Blog -> YouTube,0
U_B01_00451,Google Search -> YouTube,0
U_B01_00452,YouTube -> YouTube -> Influencer Blog -> YouTube -> Google Search -> Influencer Blog,0
U_B01_00453,Influencer Blog -> YouTube -> Influencer Blog -> Marketplace,0
U_B01_00454,Influencer Blog -> Instagram -> YouTube -> Marketplace -> Instagram,0
U_B01_00455,Marketplace,0
U_B01_00456,Google Search,0
U_B01_00457,Influencer Blog,0
U_B01_00458,Google Search -> Influencer Blog -> YouTube -> Google Search,0
U_B01_00459,Influencer Blog,0
U_B01_00460,YouTube -> Influencer Blog,0
U_B01_00461,YouTube -> Influencer Blog -> Instagram -> YouTube -> YouTube -> Marketplace,0
U_B01_00462,Google Search -> Marketplace -> Marketplace,0
U_B01_00463,Google Search -> Marketplace -> Marketplace -> Google Search -> Influencer Blog,0
U_B01_00464,YouTube -> Influencer Blog -> Instagram,0
U_B01_00465,Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Instagram -> Instagram -> Instagram,0
U_B01_00466,YouTube -> Influencer Blog -> Google Search -> Google Search -> YouTube -> Influencer Blog,0
U_B01_00467,Marketplace,0
U_B01_00468,Influencer Blog,0
U_B01_00469,Google Search -> Google Search,0
U_B01_00470,Instagram -> Marketplace -> Instagram -> Instagram,0
U_B01_00471,Instagram -> Marketplace -> Google Search -> YouTube -> YouTube -> Influencer Blog -> YouTube -> YouTube,0
U_B01_00472,Marketplace -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Influencer Blog -> Google Search -> Google Search -> Google Search,0
U_B01_00473,Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search,0
